Year,State,Top10_adj,Top5_adj,Top1_adj,Top05_adj,Top01_adj,Top001_adj
1974,Montana,31.04,20.39,7.84,5.18,2.09,0.52
1974,Nebraska,32.16,21.56,8.74,5.84,2.36,0.69
1974,Nevada,30.32,20.55,9.28,6.87,3.37,1.27
1974,New Hampshire,31.60,20.57,8.01,5.56,2.31,0.66
1974,New Jersey,32.84,21.53,8.55,5.96,2.53,0.77
1974,New Mexico,31.75,20.46,7.68,5.63,2.40,0.77
1974,New York,35.42,23.95,10.12,7.30,3.37,1.25
1974,North Carolina,31.43,20.67,8.26,5.78,2.27,0.52
1974,North Dakota,27.71,18.55,6.69,4.33,1.51,0.36
1974,Ohio,31.95,21.03,8.48,5.92,2.48,0.76
1974,Oklahoma,34.83,23.41,9.73,7.00,3.00,0.84
1974,Oregon,32.51,21.43,8.57,6.00,2.65,0.85
1974,Pennsylvania,32.72,21.63,8.96,6.27,2.72,0.88
1974,Rhode Island,33.50,22.37,9.08,6.26,2.61,0.74
1974,South Carolina,30.62,19.98,7.78,5.64,2.21,0.59
1974,South Dakota,28.58,18.92,7.04,4.99,1.94,0.65
1974,Tennessee,35.69,23.92,9.87,7.04,2.93,0.87
1974,Texas,34.81,23.80,10.70,7.77,3.67,1.41
1974,Utah,29.81,19.25,7.60,5.47,2.30,0.69
1974,Vermont,32.03,20.83,7.58,5.40,2.05,0.59
1974,Virginia,31.21,20.25,7.65,5.20,2.22,0.68
1974,Washington,32.71,21.27,8.16,5.58,2.31,0.65
1974,West Virginia,36.72,23.98,9.91,7.40,3.05,0.97
1974,Wisconsin,30.29,19.55,7.85,5.43,2.17,0.55
1974,Wyoming,30.78,20.71,8.67,6.25,2.87,1.03
1975,United States,33.43,21.98,8.87,6.07,2.56,0.85
1975,Alabama,36.00,23.56,9.37,6.86,2.75,0.79
1975,Alaska,20.70,13.12,4.13,3.09,1.12,0.28
1975,Arizona,31.12,20.10,8.00,5.34,2.15,0.62
1975,Arkansas,35.83,23.86,10.08,7.16,2.90,0.97
1975,California,32.12,20.90,8.32,5.77,2.47,0.84
1975,Colorado,30.85,20.02,7.79,5.33,2.32,0.86
1975,Connecticut,34.84,22.87,9.14,6.82,2.90,1.00
1975,Delaware,33.09,21.07,8.61,6.29,3.17,1.21
1975,District of Columbia,30.75,20.28,8.15,5.99,2.54,0.64
1975,Florida,35.24,23.77,10.08,7.19,3.22,1.24
1975,Georgia,33.54,21.80,8.37,5.68,2.19,0.57
1975,Hawaii,25.52,15.86,6.22,4.25,1.83,0.55
1975,Idaho,30.44,19.77,7.87,5.08,2.02,0.62
1975,Illinois,32.67,21.41,8.39,5.89,2.36,0.75
1975,Indiana,32.82,21.17,8.54,5.87,2.35,0.70
1975,Iowa,32.55,21.19,8.20,5.29,2.03,0.54
1975,Kansas,34.40,23.20,9.05,6.19,2.58,0.83
1975,Kentucky,36.24,24.13,10.40,7.74,3.59,1.45
1975,Louisiana,36.07,24.04,10.08,7.03,2.88,0.87
1975,Maine,31.97,20.79,7.77,5.56,2.21,0.57
1975,Maryland,30.19,18.45,6.83,4.62,1.83,0.52
1975,Massachusetts,34.18,22.42,8.72,5.78,2.24,0.59
1975,Michigan,32.93,21.21,8.40,5.65,2.27,0.65
1975,Minnesota,31.78,20.75,8.24,5.45,2.22,0.60
1975,Mississippi,34.98,22.99,9.20,6.53,2.49,0.58
1975,Missouri,34.86,22.77,9.17,6.35,2.62,0.79
1975,Montana,31.60,20.52,7.75,4.93,1.93,0.54
1975,Nebraska,32.13,21.19,8.48,5.76,2.32,0.72
1975,Nevada,30.08,20.14,8.56,6.33,3.00,1.19
1975,New Hampshire,32.10,20.76,7.87,5.20,2.08,0.54
1975,New Jersey,33.34,21.24,8.04,5.63,2.32,0.72
1975,New Mexico,31.61,20.01,7.22,5.16,2.25,0.72
1975,New York,35.47,23.75,9.60,6.98,3.17,1.20
1975,North Carolina,32.33,20.97,8.02,5.50,2.09,0.49
1975,North Dakota,31.51,21.15,7.40,4.83,1.67,0.41
1975,Ohio,32.41,21.23,8.45,5.81,2.43,0.82
1975,Oklahoma,35.12,23.32,9.80,6.93,3.02,0.92
1975,Oregon,32.48,21.02,8.05,5.35,2.21,0.60
1975,Pennsylvania,33.16,21.73,8.86,6.04,2.57,0.85
1975,Rhode Island,34.58,22.76,9.08,6.18,2.45,0.66
1975,South Carolina,30.94,19.85,7.30,5.17,1.99,0.53
1975,South Dakota,29.90,19.67,7.42,5.18,2.18,0.83
1975,Tennessee,35.83,23.57,9.57,6.72,2.76,0.81
1975,Texas,34.66,23.45,10.15,7.44,3.46,1.38
1975,Utah,30.16,19.41,7.63,5.41,2.42,0.83
1975,Vermont,32.86,21.16,7.31,4.98,1.90,0.53
1975,Virginia,31.11,20.04,7.57,5.05,2.17,0.71
1975,Washington,32.88,21.19,8.00,5.23,2.09,0.57
1975,West Virginia,37.06,23.89,9.89,7.33,3.22,1.07
1975,Wisconsin,30.79,19.84,7.89,5.28,2.03,0.49
1975,Wyoming,31.45,21.22,8.85,6.36,2.88,1.03
1976,United States,33.41,21.97,8.86,6.07,2.59,0.86
1976,Alabama,35.34,23.15,9.45,6.39,2.58,0.77
1976,Alaska,20.19,12.54,3.98,2.96,1.08,0.29
1976,Arizona,30.93,20.49,8.22,5.36,2.13,0.58
1976,Arkansas,36.90,24.48,10.25,6.71,2.64,0.73
1976,California,32.21,20.80,8.50,5.99,2.66,0.98
1976,Colorado,30.45,19.67,7.51,5.02,2.11,0.58
1976,Connecticut,36.14,23.27,9.51,7.15,3.14,0.97
1976,Delaware,32.07,20.64,8.96,6.61,3.54,1.41
1976,District of Columbia,32.53,20.70,8.41,6.16,2.70,0.68
1976,Florida,34.87,23.61,10.00,7.05,3.10,1.04
1976,Georgia,31.95,21.00,8.33,5.38,2.06,0.51
1976,Hawaii,25.81,16.21,6.15,4.13,1.73,0.54
1976,Idaho,27.92,18.05,7.21,4.57,1.85,0.47
1976,Illinois,33.04,21.37,8.65,6.15,2.54,0.80
1976,Indiana,32.10,20.82,8.53,5.59,2.19,0.62
1976,Iowa,32.59,21.44,8.12,5.26,2.00,0.46
1976,Kansas,33.54,22.25,8.67,5.87,2.28,0.64
1976,Kentucky,34.00,22.37,9.58,6.57,2.79,0.81
1976,Louisiana,35.54,23.64,9.97,6.72,2.72,0.74
1976,Maine,30.77,20.05,7.81,5.28,2.08,0.51
1976,Maryland,29.59,18.06,6.85,4.59,1.82,0.49
1976,Massachusetts,33.79,22.23,8.68,5.75,2.29,0.62
1976,Michigan,32.93,20.76,8.32,5.60,2.35,0.78
1976,Minnesota,33.57,21.84,8.80,5.88,2.44,0.77
1976,Mississippi,34.95,22.85,9.14,6.22,2.37,0.56
1976,Missouri,34.59,22.77,9.43,6.24,2.55,0.73
1976,Montana,32.16,21.09,7.97,4.90,1.88,0.46
1976,Nebraska,31.86,20.91,8.59,5.65,2.15,0.56
1976,Nevada,30.30,19.97,8.83,6.52,3.17,1.25
1976,New Hampshire,30.59,19.76,7.99,5.08,2.12,0.57
1976,New Jersey,33.00,20.57,8.07,5.63,2.33,0.74
1976,New Mexico,30.86,19.80,7.87,5.08,2.15,0.62
1976,New York,35.67,23.45,9.95,7.19,3.29,1.23
1976,North Carolina,31.99,20.78,8.49,5.51,2.13,0.53
1976,North Dakota,31.34,20.65,7.91,4.99,1.73,0.34
1976,Ohio,32.10,21.18,8.73,5.81,2.40,0.75
1976,Oklahoma,34.84,23.38,10.24,7.06,3.17,1.06
1976,Oregon,31.35,20.41,8.04,5.11,2.05,0.52
1976,Pennsylvania,32.98,21.78,8.84,5.83,2.47,0.78
1976,Rhode Island,33.14,22.04,9.49,6.21,2.50,0.64
1976,South Carolina,29.52,19.08,7.69,5.18,2.08,0.51
1976,South Dakota,32.22,21.10,8.28,5.34,2.07,0.52
1976,Tennessee,34.53,22.74,9.85,6.58,2.69,0.88
1976,Texas,34.50,23.34,10.45,7.86,3.95,1.71
1976,Utah,29.51,19.15,7.51,4.87,2.02,0.54
1976,Vermont,31.38,19.89,7.20,4.78,1.87,0.48
1976,Virginia,31.08,19.13,7.27,4.80,2.03,0.61
1976,Washington,32.43,20.51,7.80,5.07,2.02,0.53
1976,West Virginia,36.56,23.92,10.12,7.08,3.02,0.94
1976,Wisconsin,30.88,20.08,8.24,5.29,2.02,0.50
1976,Wyoming,30.54,20.21,8.29,5.76,2.52,0.87
1977,United States,33.58,22.12,9.03,6.22,2.71,0.92
1977,Alabama,35.08,23.49,9.86,6.43,2.67,0.80
1977,Alaska,21.45,13.47,4.49,3.26,1.19,0.26
1977,Arizona,31.67,20.83,8.19,5.36,2.23,0.69
1977,Arkansas,35.70,24.45,10.47,6.69,2.68,0.79
1977,California,33.23,21.55,8.92,6.40,2.91,1.07
1977,Colorado,31.37,20.44,8.06,5.50,2.26,0.65
1977,Connecticut,35.67,24.01,10.01,7.49,3.29,1.02
1977,Delaware,33.21,21.95,9.36,6.87,3.69,1.47
1977,District of Columbia,31.31,21.22,8.70,6.40,3.03,0.90
1977,Florida,35.06,24.50,10.39,7.37,3.32,1.15
1977,Georgia,32.55,21.73,8.47,5.43,2.16,0.54
1977,Hawaii,27.29,16.93,6.54,4.35,1.89,0.63
1977,Idaho,29.69,19.67,7.44,4.60,1.90,0.52
1977,Illinois,32.92,21.41,8.85,6.33,2.64,0.88
1977,Indiana,32.38,20.98,8.49,5.62,2.22,0.58
1977,Iowa,32.03,21.02,8.13,5.19,1.95,0.44
1977,Kansas,33.56,22.60,9.28,6.36,2.72,0.98
1977,Kentucky,34.06,23.02,9.76,6.50,2.77,0.85
1977,Louisiana,35.80,24.60,10.36,7.15,3.03,0.96
1977,Maine,30.45,20.48,8.24,5.06,2.05,0.58
1977,Maryland,30.90,19.13,7.11,4.84,1.90,0.49
1977,Massachusetts,34.07,22.43,8.83,5.86,2.40,0.70
1977,Michigan,33.10,20.66,8.38,5.71,2.40,0.77
1977,Minnesota,32.27,21.19,8.40,5.66,2.36,0.68
1977,Mississippi,34.27,23.10,9.47,6.15,2.40,0.59
1977,Missouri,34.57,23.02,9.39,6.26,2.69,0.88
1977,Montana,32.52,21.89,8.42,5.29,2.09,0.52
1977,Nebraska,32.34,21.94,8.55,5.63,2.21,0.57
1977,Nevada,31.18,21.04,10.05,7.79,4.13,1.82
1977,New Hampshire,31.95,21.03,8.08,5.16,2.10,0.57
1977,New Jersey,33.28,21.40,8.37,5.86,2.40,0.77
1977,New Mexico,31.41,21.01,8.21,5.23,2.23,0.69
1977,New York,35.52,23.77,10.11,7.29,3.46,1.30
1977,North Carolina,31.67,21.48,8.85,5.55,2.13,0.53
1977,North Dakota,31.99,21.47,8.13,4.89,1.69,0.32
1977,Ohio,32.28,21.16,8.62,5.80,2.51,0.81
1977,Oklahoma,35.15,24.35,10.27,7.10,3.18,1.12
1977,Oregon,33.02,21.56,8.62,5.76,2.55,0.91
1977,Pennsylvania,33.23,22.14,8.98,5.94,2.54,0.84
1977,Rhode Island,33.10,22.55,9.43,6.18,2.62,0.83
1977,South Carolina,30.16,20.20,8.18,5.24,2.17,0.71
1977,South Dakota,30.00,20.04,8.15,5.38,2.42,0.97
1977,Tennessee,34.58,23.78,9.82,6.41,2.63,0.72
1977,Texas,35.02,23.76,10.60,7.90,3.95,1.48
1977,Utah,30.66,20.10,8.02,5.23,2.26,0.74
1977,Vermont,32.23,21.44,7.95,4.69,1.81,0.38
1977,Virginia,30.61,19.11,7.27,4.76,1.97,0.61
1977,Washington,32.11,20.50,7.94,5.29,2.17,0.59
1977,West Virginia,36.17,24.16,10.20,6.65,2.74,0.79
1977,Wisconsin,31.23,20.56,8.19,5.26,2.03,0.51
1977,Wyoming,30.24,19.92,8.41,5.94,2.63,0.72
1978,United States,33.49,22.04,8.95,6.16,2.65,0.86
1978,Alabama,34.54,22.85,9.27,5.83,2.27,0.50
1978,Alaska,22.54,14.14,4.63,3.18,1.11,0.20
1978,Arizona,32.05,21.15,8.39,5.61,2.27,0.67
1978,Arkansas,33.79,23.32,9.53,5.97,2.31,0.62
1978,California,32.78,21.76,8.95,6.42,2.87,0.95
1978,Colorado,31.11,20.24,8.02,5.53,2.34,0.69
1978,Connecticut,34.80,23.96,10.20,7.05,2.98,0.86
1978,Delaware,33.14,22.14,9.44,6.96,3.95,1.50
1978,District of Columbia,32.91,22.63,9.79,7.23,3.23,1.09
1978,Florida,35.30,24.49,10.55,7.56,3.41,1.05
1978,Georgia,32.21,21.31,8.38,5.41,2.09,0.48
1978,Hawaii,27.76,17.69,6.75,4.56,1.92,0.59
1978,Idaho,29.28,19.17,7.25,4.50,1.75,0.46
1978,Illinois,32.70,21.56,8.81,6.25,2.61,0.80
1978,Indiana,32.63,20.98,8.44,5.58,2.17,0.57
1978,Iowa,30.76,19.89,7.44,4.75,1.77,0.38
1978,Kansas,33.42,22.41,8.97,6.00,2.37,0.75
1978,Kentucky,34.32,23.04,9.41,6.10,2.55,0.72
1978,Louisiana,35.08,23.69,10.00,6.91,2.94,0.81
1978,Maine,30.99,21.31,8.41,5.03,2.06,0.59
1978,Maryland,30.13,19.62,7.20,4.89,1.97,0.59
1978,Massachusetts,33.86,22.55,9.05,5.99,2.43,0.74
1978,Michigan,32.87,21.06,8.45,5.85,2.50,0.79
1978,Minnesota,32.54,21.17,8.29,5.53,2.27,0.64
1978,Mississippi,34.37,23.69,9.60,5.87,2.19,0.44
1978,Missouri,34.42,22.79,9.47,6.36,2.83,1.02
1978,Montana,30.84,20.16,7.42,4.53,1.70,0.35
1978,Nebraska,31.27,20.67,8.18,5.43,2.20,0.71
1978,Nevada,30.52,21.18,10.32,7.67,3.87,1.68
1978,New Hampshire,31.80,20.80,7.95,5.14,2.15,0.60
1978,New Jersey,32.66,21.56,8.39,5.86,2.43,0.69
1978,New Mexico,31.58,20.52,7.93,5.05,2.09,0.59
1978,New York,35.75,24.10,10.31,7.44,3.53,1.15
1978,North Carolina,31.92,21.56,8.43,5.27,2.02,0.50
1978,North Dakota,28.85,18.91,6.95,4.28,1.46,0.30
1978,Ohio,32.24,20.97,8.48,5.65,2.36,0.70
1978,Oklahoma,34.97,23.50,9.60,6.44,2.66,0.75
1978,Oregon,32.42,21.19,8.33,5.54,2.25,0.67
1978,Pennsylvania,32.86,21.80,8.85,5.82,2.47,0.77
1978,Rhode Island,34.01,23.14,9.33,6.06,2.56,0.76
1978,South Carolina,29.87,20.08,7.79,4.73,1.92,0.47
1978,South Dakota,29.52,20.25,7.65,4.59,1.74,0.40
1978,Tennessee,35.12,23.75,9.65,6.24,2.48,0.67
1978,Texas,34.36,23.13,10.23,7.59,3.44,1.17
1978,Utah,29.95,19.40,7.79,5.10,2.20,0.72
1978,Vermont,31.86,21.29,7.74,4.52,1.73,0.38
1978,Virginia,30.87,19.41,7.15,4.68,1.89,0.57
1978,Washington,32.04,20.50,7.87,5.25,2.17,0.61
1978,West Virginia,35.18,23.49,9.52,5.82,2.32,0.58
1978,Wisconsin,31.70,20.55,8.12,5.30,2.02,0.48
1978,Wyoming,30.16,19.96,8.37,5.99,2.60,0.72
1979,United States,34.21,22.93,9.96,7.11,3.44,1.37
1979,Alabama,35.84,23.56,9.89,6.31,2.69,0.77
1979,Alaska,24.44,14.60,5.09,3.43,1.33,0.40
1979,Arizona,32.00,21.27,9.02,6.29,2.92,1.05
1979,Arkansas,35.91,24.35,10.30,6.59,2.80,0.97
1979,California,32.77,22.98,10.32,7.40,3.83,1.91
1979,Colorado,30.56,20.84,8.81,6.34,2.95,1.03
1979,Connecticut,35.21,25.46,11.71,7.79,3.58,1.34
1979,Delaware,33.63,23.22,10.21,7.57,4.30,2.04
1979,District of Columbia,36.60,25.87,12.02,8.53,3.96,1.66
1979,Florida,36.52,25.59,12.18,8.63,4.17,1.71
1979,Georgia,34.57,22.63,9.52,6.36,2.79,1.16
1979,Hawaii,26.74,17.94,7.14,5.01,2.36,0.95
1979,Idaho,29.47,19.03,7.64,4.82,2.06,0.68
1979,Illinois,32.93,22.62,9.85,6.97,3.21,1.25
1979,Indiana,32.90,21.16,8.87,5.95,2.54,0.81
1979,Iowa,32.86,21.11,8.41,5.55,2.28,0.69
1979,Kansas,33.98,22.55,9.77,6.96,3.34,1.22
1979,Kentucky,34.32,22.68,9.81,6.45,2.83,0.94
1979,Louisiana,36.40,24.19,10.85,7.64,3.59,1.25
1979,Maine,32.09,21.75,8.51,5.17,2.14,0.72
1979,Maryland,30.96,21.00,8.28,5.86,2.68,1.10
1979,Massachusetts,35.65,23.49,9.74,6.68,2.91,1.04
1979,Michigan,33.28,22.04,9.18,6.47,2.96,1.05
1979,Minnesota,33.40,22.20,9.40,6.54,3.13,1.29
1979,Mississippi,36.80,24.82,10.57,6.63,2.66,0.75
1979,Missouri,35.21,23.05,9.85,6.67,2.97,1.13
1979,Montana,32.58,21.30,8.47,5.35,2.44,1.06
1979,Nebraska,33.22,21.79,9.11,6.17,2.62,1.01
1979,Nevada,29.78,21.72,11.25,8.23,4.79,2.72
1979,New Hampshire,32.22,20.93,8.84,6.01,3.00,1.25
1979,New Jersey,33.51,23.15,9.62,6.75,3.04,1.04
1979,New Mexico,31.92,20.50,8.44,5.56,2.67,1.13
1979,New York,37.20,25.54,11.73,8.53,4.19,1.71
1979,North Carolina,33.35,22.22,9.26,6.05,2.73,1.01
1979,North Dakota,31.38,20.52,7.89,4.94,1.86,0.51
1979,Ohio,33.35,21.70,9.37,6.46,2.97,1.16
1979,Oklahoma,35.34,23.79,10.56,7.50,3.67,1.38
1979,Oregon,31.57,20.60,8.60,5.91,2.58,0.96
1979,Pennsylvania,34.24,22.35,9.49,6.38,2.91,1.17
1979,Rhode Island,36.16,24.22,10.15,6.86,3.03,1.13
1979,South Carolina,32.34,21.16,8.54,5.35,2.36,0.75
1979,South Dakota,30.06,19.90,7.95,4.95,2.07,0.60
1979,Tennessee,35.41,23.55,9.96,6.59,2.80,0.93
1979,Texas,34.76,24.56,11.82,8.52,4.44,2.31
1979,Utah,30.45,19.52,8.05,5.39,2.48,0.94
1979,Vermont,31.91,20.93,7.97,4.73,1.93,0.56
1979,Virginia,30.63,20.14,7.67,5.14,2.30,0.81
1979,Washington,29.60,19.95,8.13,5.69,2.62,1.13
1979,West Virginia,36.82,23.83,9.96,6.24,2.73,0.94
1979,Wisconsin,31.92,20.58,8.59,5.75,2.37,0.69
1979,Wyoming,28.90,20.13,9.27,6.65,3.45,1.74
1980,United States,34.63,23.17,10.02,7.15,3.41,1.28
1980,Alabama,37.82,23.58,9.92,6.68,3.00,0.97
1980,Alaska,24.80,14.00,5.19,3.22,1.33,0.37
1980,Arizona,31.50,20.59,8.45,6.06,2.78,0.86
1980,Arkansas,37.58,23.99,10.03,6.69,2.81,0.77
1980,California,32.83,22.83,9.99,6.92,3.40,1.41
1980,Colorado,31.37,21.40,9.11,6.37,3.03,1.20
1980,Connecticut,36.15,26.69,12.31,7.98,3.77,1.52
1980,Delaware,34.08,23.40,10.24,7.57,4.24,1.86
1980,District of Columbia,38.10,27.21,13.36,9.26,4.45,1.92
1980,Florida,36.67,25.18,12.03,8.24,3.87,1.48
1980,Georgia,33.95,21.79,8.81,6.07,2.66,0.93
1980,Hawaii,28.75,18.90,7.27,5.24,2.43,0.87
1980,Idaho,29.80,18.71,7.54,5.00,2.35,1.06
1980,Illinois,33.90,23.13,9.76,6.66,3.08,1.10
1980,Indiana,33.69,21.18,8.51,5.81,2.53,0.81
1980,Iowa,33.34,21.24,8.29,5.65,2.44,0.74
1980,Kansas,34.51,23.09,10.11,7.34,3.65,1.55
1980,Kentucky,36.47,22.75,9.73,6.67,2.98,1.02
1980,Louisiana,36.21,24.46,11.21,7.79,3.49,1.16
1980,Maine,32.38,20.43,8.36,5.27,2.21,0.76
1980,Maryland,31.24,21.22,7.97,5.59,2.62,0.90
1980,Massachusetts,35.56,23.75,10.01,7.01,3.19,1.10
1980,Michigan,34.56,22.53,9.06,6.52,3.04,1.06
1980,Minnesota,33.54,22.21,9.35,6.65,3.07,1.05
1980,Mississippi,38.73,24.75,10.31,6.78,2.82,0.77
1980,Missouri,36.00,23.18,9.98,7.10,3.18,1.15
1980,Montana,33.48,20.78,7.99,5.17,2.28,0.80
1980,Nebraska,34.23,22.08,9.17,6.41,2.80,0.96
1980,Nevada,29.85,21.33,10.92,7.91,4.35,2.13
1980,New Hampshire,31.93,20.46,8.35,5.81,2.81,1.02
1980,New Jersey,33.85,23.53,9.81,6.59,3.03,1.12
1980,New Mexico,33.49,21.13,8.62,5.95,2.85,1.15
1980,New York,37.48,25.88,12.18,8.66,4.46,1.95
1980,North Carolina,34.21,21.48,8.92,6.06,2.54,0.80
1980,North Dakota,38.58,24.44,9.50,6.32,2.34,0.50
1980,Ohio,33.51,21.52,9.17,6.51,3.00,1.07
1980,Oklahoma,35.93,24.26,11.36,8.10,4.04,1.70
1980,Oregon,31.75,20.32,8.19,5.72,2.56,0.78
1980,Pennsylvania,34.81,22.34,9.48,6.70,3.07,1.08
1980,Rhode Island,35.76,23.06,10.04,7.13,3.48,1.51
1980,South Carolina,32.25,19.81,7.97,5.20,2.16,0.66
1980,South Dakota,35.02,21.80,8.41,5.32,2.11,0.63
1980,Tennessee,37.00,23.38,10.12,7.06,3.17,0.97
1980,Texas,35.17,24.92,12.15,8.44,4.42,2.05
1980,Utah,30.39,19.39,8.00,5.54,2.50,0.83
1980,Vermont,33.93,20.82,7.84,4.88,2.01,0.55
1980,Virginia,30.64,20.40,7.66,5.43,2.45,0.91
1980,Washington,30.70,20.49,8.18,5.84,2.57,0.92
1980,West Virginia,38.10,23.25,9.72,6.44,2.89,0.96
1980,Wisconsin,32.23,20.35,8.34,5.68,2.36,0.71
1980,Wyoming,29.23,20.31,9.14,6.34,3.04,1.09
1981,United States,34.54,23.04,10.02,7.23,3.57,1.37
1981,Alabama,36.62,22.24,9.27,6.66,3.00,0.88
1981,Alaska,24.56,13.91,5.92,3.56,1.58,0.44
1981,Arizona,31.39,20.49,8.46,6.17,2.93,1.02
1981,Arkansas,37.27,22.59,9.62,6.71,3.15,1.09
1981,California,33.26,22.65,10.17,7.10,3.61,1.54
1981,Colorado,31.86,21.55,9.31,6.42,3.17,1.24
1981,Connecticut,36.65,25.02,11.93,8.22,4.09,1.64
1981,Delaware,34.59,23.64,10.08,7.58,4.20,1.95
1981,District of Columbia,40.00,27.80,13.44,9.07,4.33,1.66
1981,Florida,35.75,24.56,11.82,8.26,4.14,1.72
1981,Georgia,33.69,21.27,8.70,6.46,2.83,1.04
1981,Hawaii,28.96,19.03,7.35,5.51,2.51,0.90
1981,Idaho,31.12,19.40,7.77,5.49,2.49,0.99
1981,Illinois,33.61,22.71,9.95,6.94,3.31,1.16
1981,Indiana,33.07,20.54,8.24,5.98,2.63,0.86
1981,Iowa,31.57,19.78,7.90,5.70,2.49,0.76
1981,Kansas,34.64,22.83,9.84,6.99,3.28,1.12
1981,Kentucky,36.35,22.45,9.69,7.06,3.36,1.29
1981,Louisiana,36.18,24.18,11.17,7.95,3.67,1.18
1981,Maine,33.84,20.04,8.05,5.39,2.32,0.75
1981,Maryland,32.43,21.05,8.38,5.90,2.81,1.00
1981,Massachusetts,36.11,24.01,10.29,7.19,3.44,1.13
1981,Michigan,35.08,22.54,8.70,6.49,3.03,0.97
1981,Minnesota,33.33,21.48,9.01,6.46,2.97,0.93
1981,Mississippi,38.36,23.31,10.00,7.09,3.15,0.96
1981,Missouri,35.54,22.67,9.48,7.06,3.34,1.13
1981,Montana,32.78,20.06,7.55,5.14,2.24,0.62
1981,Nebraska,31.54,19.85,8.26,6.08,2.67,0.98
1981,Nevada,30.08,21.16,10.88,8.18,4.91,2.59
1981,New Hampshire,31.71,20.35,8.04,5.83,2.64,0.81
1981,New Jersey,34.06,22.66,9.93,6.67,3.15,1.15
1981,New Mexico,32.49,20.70,8.11,5.85,2.68,0.97
1981,New York,38.00,26.34,12.70,9.16,4.93,2.27
1981,North Carolina,34.12,21.02,8.54,6.08,2.65,0.81
1981,North Dakota,32.93,20.95,8.03,5.66,2.12,0.47
1981,Ohio,33.58,21.30,9.01,6.78,3.20,0.98
1981,Oklahoma,35.48,24.40,11.39,7.85,3.78,1.36
1981,Oregon,33.04,20.90,8.23,5.96,2.68,0.91
1981,Pennsylvania,34.80,22.08,9.42,7.08,3.42,1.23
1981,Rhode Island,34.82,21.78,9.32,6.92,3.32,1.16
1981,South Carolina,31.69,19.56,7.95,5.63,2.39,0.73
1981,South Dakota,32.29,18.89,7.37,4.98,2.07,0.52
1981,Tennessee,37.06,22.96,10.08,7.46,3.46,1.23
1981,Texas,35.42,24.78,12.52,8.86,4.82,2.35
1981,Utah,30.22,19.23,7.83,5.79,2.75,0.95
1981,Vermont,33.70,20.15,7.44,4.85,2.01,0.57
1981,Virginia,31.64,20.95,7.63,5.69,2.73,0.86
1981,Washington,30.58,20.31,7.69,5.64,2.52,0.81
1981,West Virginia,38.26,23.15,9.85,6.96,3.38,1.32
1981,Wisconsin,33.17,20.67,8.50,6.20,2.73,0.92
1981,Wyoming,29.63,20.65,9.40,6.57,3.16,1.13
1982,United States,35.33,23.83,10.80,7.97,4.18,1.73
1982,Alabama,35.08,21.46,10.60,7.75,3.97,1.60
1982,Alaska,28.62,16.06,5.90,4.04,1.77,0.57
1982,Arizona,33.44,21.79,9.80,7.10,3.56,1.39
1982,Arkansas,34.75,21.13,10.91,8.07,4.26,1.79
1982,California,35.55,23.92,10.35,7.59,3.92,1.59
1982,Colorado,34.34,22.83,9.75,7.11,3.63,1.45
1982,Connecticut,39.21,26.45,12.44,9.45,5.31,2.43
1982,Delaware,34.71,23.40,9.81,7.10,3.56,1.38
1982,District of Columbia,42.37,29.68,14.10,10.76,6.11,2.84
1982,Florida,38.93,26.74,13.86,10.74,6.30,3.08
1982,Georgia,34.85,22.46,10.20,7.37,3.68,1.43
1982,Hawaii,27.77,18.30,6.97,4.84,2.20,0.75
1982,Idaho,28.91,17.67,8.37,5.99,2.94,1.11
1982,Illinois,34.79,23.61,10.38,7.62,3.95,1.62
1982,Indiana,31.98,19.97,9.24,6.65,3.29,1.26
1982,Iowa,31.04,19.64,9.13,6.60,3.30,1.28
1982,Kansas,33.10,22.26,10.09,7.43,3.89,1.61
1982,Kentucky,34.18,21.22,10.72,7.95,4.22,1.78
1982,Louisiana,38.51,25.98,11.99,8.92,4.77,2.03
1982,Maine,29.65,17.77,9.08,6.65,3.43,1.39
1982,Maryland,34.83,22.06,8.64,6.07,2.84,1.00
1982,Massachusetts,36.01,24.43,11.03,8.15,4.28,1.78
1982,Michigan,34.95,22.60,9.51,6.75,3.23,1.18
1982,Minnesota,32.58,21.42,9.45,6.84,3.43,1.34
1982,Mississippi,36.79,22.29,11.57,8.60,4.59,1.96
1982,Missouri,34.20,22.10,10.49,7.72,4.02,1.65
1982,Montana,30.55,19.10,8.81,6.32,3.10,1.17
1982,Nebraska,29.80,19.20,9.10,6.66,3.43,1.39
1982,Nevada,33.32,22.84,11.32,8.66,4.93,2.31
1982,New Hampshire,31.03,20.27,9.21,6.70,3.39,1.34
1982,New Jersey,37.14,24.43,10.47,7.64,3.91,1.57
1982,New Mexico,31.59,20.33,9.01,6.45,3.15,1.18
1982,New York,39.13,27.56,13.35,10.25,5.91,2.81
1982,North Carolina,32.84,20.45,9.93,7.23,3.68,1.46
1982,North Dakota,30.42,19.51,8.68,6.20,3.02,1.13
1982,Ohio,33.20,21.26,9.92,7.23,3.68,1.47
1982,Oklahoma,37.30,25.99,12.13,9.17,5.09,2.29
1982,Oregon,31.61,19.80,9.06,6.48,3.17,1.19
1982,Pennsylvania,33.65,21.65,10.43,7.69,4.02,1.66
1982,Rhode Island,33.20,21.03,10.27,7.55,3.93,1.61
